DatePrel,1303,1311,1301,1302,1312,1841,1295,1335,1314,1433,1313,1350,1319,1340,1339,1305,1342
2020-02-11,391.0,11.9,7.8,8.2,101.0,2.9,23.0,0.04,20.0,0.16,0.8,0.08,0.5,13.1,0.05,22.0,5.6
2020-02-13,403.0,11.5,7.3,8.0,96.0,2.9,23.0,0.04,20.0,0.16,0.8,0.08,0.5,13.1,0.05,22.0,5.6
2020-03-23,456.0,10.7,12.1,8.1,101.0,2.2,2.4,0.04,20.0,0.14,0.9,0.044,0.5,12.6,0.03,3.7,4.7
2020-04-08,525.0,11.2,12.9,8.4,106.0,2.1,0.99,0.01,20.0,0.03,0.5,0.017,0.5,11.8,0.03,19.0,2.1
2020-04-21,512.0,9.7,16.7,8.0,103.0,1.8,0.76,0.01,20.0,0.05,1.1,0.023,0.5,10.7,0.04,1.6,1.1
2020-05-07,576.0,9.7,19.5,8.0,106.0,1.8,0.76,0.01,20.0,0.05,1.1,0.023,0.5,10.7,0.04,1.6,1.1
2020-05-27,498.0,8.5,19.9,8.1,94.0,2.1,0.7,0.05,20.0,0.16,0.6,0.059,1.11,10.3,0.05,1.4,3.6
2020-05-28,450.5,9.0,20.25,8.3,100.0,2.2,1.77,0.05,20.0,0.16,0.9,0.058,0.5,10.6,0.05,3.1,3.6
2020-06-18,572.0,8.5,21.2,8.0,97.0,2.5,3.0,0.08,20.0,0.19,0.5,0.066,0.5,9.4,0.05,3.3,4.1
2020-06-30,532.0,8.1,24.5,8.1,100.0,2.2,1.8,0.04,20.0,0.17,0.5,0.061,0.5,9.8,0.04,1.4,4.6
2020-07-16,529.0,8.2,24.8,8.2,110.0,2.9,39.0,0.01,23.0,0.05,2.1,0.015,1.24,6.5,0.06,20.0,4.6
2020-07-30,596.0,8.4,26.3,8.2,106.0,2.2,1.2,0.1,20.0,0.05,0.7,0.033,0.5,4.4,0.05,1.0,4.0
2020-08-07,573.0,7.9,26.8,7.9,100.0,2.6,0.83,0.11,20.0,0.06,0.6,0.043,0.5,3.9,0.04,1.0,16.9
2020-08-13,590.0,7.5,26.0,8.4,93.0,2.3,2.9,0.17,20.0,0.07,1.0,0.041,0.5,2.7,0.06,5.0,4.9
2020-09-10,671.0,8.6,22.9,8.0,102.0,2.8,2.5,0.02,20.0,0.14,1.0,0.057,0.5,2.3,0.03,2.0,4.5
2020-09-23,661.0,7.1,22.5,7.7,83.0,2.6,3.8,0.2,20.0,0.18,0.6,0.069,0.5,2.1,0.04,2.6,4.5
2020-10-07,730.0,9.2,14.8,8.0,92.0,2.7,9.2,0.18,20.0,0.15,2.2,0.068,0.53,7.6,0.08,9.1,5.3
2020-11-02,730.0,9.2,14.8,8.0,92.0,6120.0,9.2,0.18,20.0,0.15,2.2,0.068,0.53,7.6,0.08,9.1,5.3
2020-11-23,548.0,9.9,10.0,8.1,88.0,2.2,1.1,0.09,20.0,0.16,0.5,0.06,0.5,14.0,0.05,2.2,5.9
2020-11-26,568.0,11.5,8.6,8.2,98.0,2.2,1.1,0.09,20.0,0.16,0.5,0.06,0.5,14.0,0.05,2.2,5.9
2020-12-01,607.0,10.8,7.7,8.2,92.0,2.5,2.2,0.08,20.0,0.15,0.7,0.052,0.5,13.0,0.05,1.9,5.5
2020-12-17,511.0,8.5,7.9,8.1,73.0,2.5,2.2,0.08,20.0,0.15,0.7,0.052,0.5,13.0,0.05,1.9,5.5
2021-01-08,483.0,12.7,5.0,8.3,101.0,2.4,5.5,0.05,20.0,0.14,0.5,0.065,0.5,19.0,0.06,11.0,6.2
2021-02-08,357.0,9.3,8.6,7.9,83.0,2.9,28.0,0.03,20.0,0.1,0.5,0.079,0.5,11.0,0.04,25.0,5.5
2021-03-30,493.0,11.7,10.9,8.3,107.0,2.6,3.7,0.03,20.0,0.07,0.5,0.03,0.5,12.0,0.04,2.4,4.9
2021-04-07,470.0,11.1,11.6,8.4,103.0,2.0,7.9,0.02,20.0,0.04,1.1,0.023,0.5,11.0,0.04,6.1,1.5
2021-04-12,516.0,11.5,12.4,8.0,108.0,2.1,5.0,0.04,20.0,0.05,0.5,0.024,0.5,10.0,0.04,3.1,0.9
2021-05-05,574.0,9.3,15.6,8.0,96.0,2.1,1.67,0.04,20.0,0.09,0.8,0.045,0.5,9.1,0.05,3.1,2.0
2021-05-28,420.0,9.7,15.9,8.1,100.0,3.5,18.0,0.06,20.0,0.22,0.7,0.1,0.5,9.1,0.06,9.6,5.7
2021-06-07,487.0,8.4,20.0,8.0,93.0,2.2,5.1,0.06,20.0,0.17,0.6,0.071,0.5,9.3,0.07,9.2,5.3
